c_classid;c_instanceid;c_price;c_offers;c_popularity;c_rarity;c_quality;c_heroid;c_market_name;c_name_color;c_price_updated;c_pop
57956047;0;36400;5;14;Rare;Standard;18;"Commander's Helm of the Flameguard";D2D2D2;1464308804;1026
57956047;673346519;46500;1;0;Rare;Standard;18;"Commander's Helm of the Flameguard";D2D2D2;1464320294;816
57956047;1697695220;39500;1;0;Rare;Standard;18;"Commander's Helm of the Flameguard";D2D2D2;1464307627;931
57956047;1721842133;36300;1;0;Rare;Standard;18;"Commander's Helm of the Flameguard";D2D2D2;1464354823;1090
57957038;0;8000;3;5;Rare;Standard;18;"Commander's Skirt of the Flameguard";D2D2D2;1464318885;1230
57957038;253032933;7500;1;4;Rare;Standard;18;"Commander's Skirt of the Flameguard";D2D2D2;1464336523;1154
57957038;678704903;12290;1;0;Rare;Standard;18;"Commander's Skirt of the Flameguard";D2D2D2;1464333637;795
57959247;0;792;9;4;Rare;Standard;29;"Excavator's Decorated Treasure";D2D2D2;1464326220;1112
57961308;0;1599;9;8;Rare;Standard;18;"Commander's Gauntlet of the Flameguard";D2D2D2;1464336596;1685
57961308;677623806;2716;1;0;Rare;Standard;18;"Commander's Gauntlet of the Flameguard";D2D2D2;1464324543;485
57966766;0;10880;6;7;Rare;Standard;18;"Commander's Cape of the Flameguard";D2D2D2;1464326792;1222
58516719;0;128;12;12;Uncommon;Standard;30;"Grandfather's Ribs";D2D2D2;1464319828;1805
58518255;0;1073;12;28;Mythical;Standard;1001;"Tickled Tegu";D2D2D2;1464317954;535
58518255;673279964;1677;2;3;Mythical;Standard;1001;"Tickled Tegu";D2D2D2;1464351549;301
58518258;0;389;14;24;Common;Standard;1002;"Slayer's Glare";D2D2D2;1464311837;681
58518323;0;178;21;7;Common;Standard;1002;"Toxic Gaze";D2D2D2;1464317189;831
59330507;0;1340;8;12;Uncommon;Standard;30;"Vile Carnival Hat";D2D2D2;1464350637;827
59330508;0;180;13;4;Common;Standard;30;"Dreaded Dreads";D2D2D2;1464305019;1689
59330509;0;126;12;16;Common;Standard;30;"Shrunken Head Staff";D2D2D2;1464311509;1373
59330509;673560727;1999;3;0;Common;Standard;30;"Shrunken Head Staff";D2D2D2;1464333452;256
59330510;0;130;13;9;Common;Standard;30;"Wooden Fetish Mask";D2D2D2;1464312959;2985
59330510;230139020;260;1;1;Common;Standard;30;"Wooden Fetish Mask";D2D2D2;1464349865;1623
59330511;0;231;14;16;Common;Standard;30;"Demon Skull Staff";D2D2D2;1464312968;1991
59330511;230139020;700;1;0;Common;Standard;30;"Demon Skull Staff";D2D2D2;1464330093;734
59330512;0;199;15;6;Uncommon;Standard;30;"Staff of the Old Doctor";D2D2D2;1464336593;1161
59330512;673413669;450;1;0;Uncommon;Standard;30;"Staff of the Old Doctor";D2D2D2;1464338571;993
59331775;0;9999;39;10;Rare;Standard;1000;"Расширитель арсенала";D2D2D2;1464336587;1161
61578564;0;699;22;39;Mythical;Standard;1008;"Комментатор: Д-р Кляйнер";D2D2D2;1464305092;918
61578565;0;789;13;41;Mythical;Standard;1008;"Комментатор: Juggernaut";D2D2D2;1464316879;1250
61578566;0;826;12;18;Mythical;Standard;1008;"Комментатор: Nature's Prophet";D2D2D2;1464336820;683
61578566;57939888;4000;1;0;Mythical;Standard;1008;"Комментатор: Nature's Prophet";D2D2D2;1464318509;131
61578566;1723427021;2000;1;0;Mythical;Standard;1008;"Комментатор: Nature's Prophet";D2D2D2;1464353776;245
61578566;1731315601;10000;1;0;Mythical;Standard;1008;"Комментатор: Nature's Prophet";D2D2D2;1464354308;49
61578569;0;1659;5;19;Rare;Standard;1008;"Мега-убийства: Juggernaut";D2D2D2;1464313306;1134
61578570;0;1200;1;10;Rare;Standard;1008;"Мега-убийства: Nature's Prophet";D2D2D2;1464317692;583
61578570;627870542;5999;2;1;Rare;Standard;1008;"Мега-убийства: Nature's Prophet";D2D2D2;1464308853;123
61578571;0;200;10;2;Uncommon;Standard;30;"Ol' Snaggletooth";D2D2D2;1464355314;1500
61578572;0;1779;13;8;Rare;Standard;30;Rattlebite;D2D2D2;1464322606;1438
61578572;676074071;1999;1;0;Rare;Standard;30;Rattlebite;D2D2D2;1464331707;1366
61578573;0;3799;4;10;Legendary;Standard;1001;"Skip the Delivery Frog";D2D2D2;1464339936;613
61578573;1465625319;2499;1;0;Legendary;Standard;1001;"Skip the Delivery Frog";D2D2D2;1464342706;919
61578574;0;1477;9;12;Legendary;Standard;1001;"Speed Demon";D2D2D2;1464328705;1364
61578574;673701980;3899;1;0;Legendary;Standard;1001;"Speed Demon";D2D2D2;1464351561;587
61578574;675755725;6000;1;0;Legendary;Standard;1001;"Speed Demon";D2D2D2;1464332936;400
61578574;1253658590;1972;1;0;Legendary;Standard;1001;"Speed Demon";D2D2D2;1464321417;765
61578575;0;300;8;6;Common;Standard;30;"Spiral Staff";D2D2D2;1464321016;787
61578577;0;796;7;0;Rare;Standard;30;"Tribal Totem Mask";D2D2D2;1464312955;1264
61578577;674215509;1330;1;0;Rare;Standard;30;"Tribal Totem Mask";D2D2D2;1464318035;756
64555379;0;800;7;6;Rare;Standard;8;"Ancient Mask of Intimidation";D2D2D2;1464341477;1213
64555380;0;3823;17;15;Mythical;Standard;1008;"Комментатор: Storm Spirit";D2D2D2;1464322613;669
64555380;634828398;6000;2;1;Mythical;Standard;1008;"Комментатор: Storm Spirit";D2D2D2;1464325479;498
64555381;0;523;4;13;Uncommon;Standard;41;"Bindings of the Rift";D2D2D2;1464311968;772
64555382;0;699;6;9;Uncommon;Standard;8;"Bone Bracer of the Brave";D2D2D2;1464307526;361
64555383;0;219;4;3;Uncommon;Standard;49;"Bracers of Sir Davion";D2D2D2;1464307215;1338
64555384;0;299;6;18;Uncommon;Standard;8;"Death Mask of the Brave";D2D2D2;1464323252;1890
64555385;0;798;7;34;Rare;Standard;44;Deathwielder;D2D2D2;1464317379;1099
64555385;1495887182;882;1;0;Rare;Standard;44;Deathwielder;D2D2D2;1464309023;1675
64555386;0;3900;2;6;Rare;Standard;49;"Dragonbone Helm of Sir Davion";D2D2D2;1464319778;57
64555387;0;139;9;7;Uncommon;Standard;30;"Drum of Tales";D2D2D2;1464305599;1281
64555387;630667654;200;1;0;Uncommon;Standard;30;"Drum of Tales";D2D2D2;1464353139;740
64555389;0;337;7;17;Common;Standard;2;"Edgebearer's Helm";D2D2D2;1464346384;1027
64555390;0;227;3;8;Uncommon;Standard;8;"Elder Tusk of the Brave";D2D2D2;1464312214;1815
64555391;0;176;9;7;Uncommon;Standard;49;"Enameled Shield of Sir Davion";D2D2D2;1464336818;1000
64555392;0;1074;6;15;Common;Standard;5;"Eul's Scepter of Divinity";D2D2D2;1464318256;817
64555392;673566655;800;1;0;Common;Standard;5;"Eul's Scepter of Divinity";D2D2D2;1464355029;1365
64555393;0;2362;6;8;Rare;Standard;29;"Hammer Time";D2D2D2;1464310175;722
64555394;0;125;13;4;Rare;Standard;57;"Hammer of Holy Words";D2D2D2;1464346705;1728
64555394;230139020;537;1;0;Rare;Standard;57;"Hammer of Holy Words";D2D2D2;1464338744;503
64555395;0;100;4;13;Uncommon;Standard;62;"Hardened Hunter's Armor";D2D2D2;1464305064;1220
64555396;0;1181;12;18;Uncommon;Standard;62;"Hardened Hunter's Bracer";D2D2D2;1464354788;705
64555397;0;200;7;11;Uncommon;Standard;62;"Hardened Hunter's Mask";D2D2D2;1464304917;570
64555398;0;420;4;3;Uncommon;Standard;49;"Light Cape of Sir Davion";D2D2D2;1464325640;607
64555398;674174627;300;1;0;Uncommon;Standard;49;"Light Cape of Sir Davion";D2D2D2;1464338744;803
64555399;0;202;11;30;Common;Standard;12;"Manifold Spear";D2D2D2;1464305063;1807
64555399;253033908;700;1;0;Common;Standard;12;"Manifold Spear";D2D2D2;1464341366;351
64555399;673693284;1890;2;0;Common;Standard;12;"Manifold Spear";D2D2D2;1464331672;81
64555400;0;199;5;8;Uncommon;Standard;30;"Mantle of Mysteries";D2D2D2;1464313249;678
64555401;0;699;8;5;Uncommon;Standard;8;"No-Guard the Courageous Edge";D2D2D2;1464345650;675
64555402;0;249;6;2;Uncommon;Standard;49;"Pauldrons of Sir Davion";D2D2D2;1464322767;614
64555403;0;206;7;11;Common;Standard;18;Ringblade;D2D2D2;1464349667;1932
64555403;1476321152;460;1;0;Common;Standard;18;Ringblade;D2D2D2;1464353356;1000
64555404;0;429;7;8;Uncommon;Standard;57;"Rune Hammer";D2D2D2;1464341508;720
64555404;674908030;2000;1;0;Uncommon;Standard;57;"Rune Hammer";D2D2D2;1464337519;151
64555405;0;120;6;8;Uncommon;Standard;30;"Sacral Apparel";D2D2D2;1464322955;1508
64555406;0;290;5;6;Uncommon;Standard;49;"Slayer-Sword of Sir Davion";D2D2D2;1464355628;417
64555407;0;499;14;27;Common;Standard;44;"Twinblade of the Veil";D2D2D2;1464351500;1180
64555407;1635763823;870;1;0;Common;Standard;44;"Twinblade of the Veil";D2D2D2;1464326730;1000
64555408;0;429;4;8;Rare;Standard;30;"Veil of Fables";D2D2D2;1464318269;378
64555408;635946799;199;1;0;Rare;Standard;30;"Veil of Fables";D2D2D2;1464313023;623
64555409;0;199;11;8;Uncommon;Standard;29;"Wheel of Fortitude";D2D2D2;1464322703;2025
65997006;0;213;1;5;Uncommon;Standard;57;"Armor of the Purist Champion";D2D2D2;1464338761;1052
65997008;0;250;7;8;Common;Standard;62;"Bladed-Staff of the Reaper";D2D2D2;1464354830;588
65997009;57944754;1950;9;11;Common;Standard;2;"Набор «Bloodmist Armor»";D2D2D2;1464329371;584
65997010;0;700;3;9;Common;Standard;2;"Bloodmist Belt";D2D2D2;1464321152;149
65997011;0;250;5;10;Uncommon;Standard;2;"Bloodmist Crescent Axe";D2D2D2;1464308838;920
65997013;0;160;8;5;Common;Standard;2;"Bloodmist Pauldrons";D2D2D2;1464307985;1406
65997014;0;800;2;7;Uncommon;Standard;57;"Bracer of the Purist Champion";D2D2D2;1464320175;279
65997015;0;335;14;26;Uncommon;Standard;74;"Bracers of Profound Perfection";D2D2D2;1464341550;904
65997015;1716446733;2500;1;0;Uncommon;Standard;74;"Bracers of Profound Perfection";D2D2D2;1464323421;128
65997016;0;289;24;38;Uncommon;Standard;74;"Cape of Arcane Artistry";D2D2D2;1464348978;1035
65997017;0;279;3;4;Uncommon;Standard;57;"Circlet of the Purist Champion";D2D2D2;1464320838;703
65997018;0;330;19;38;Uncommon;Standard;74;"Crest of the Magus Magnus";D2D2D2;1464307572;918
65997019;0;1399;6;37;Uncommon;Standard;44;"Exquisite Doubled Axe of the Veil";D2D2D2;1464345493;515
65997020;0;337;7;13;Common;Standard;5;"Force Staff";D2D2D2;1464345488;1368
65997021;0;859;5;11;Rare;Standard;18;"Grand Blade of the Demigod";D2D2D2;1464313135;858
65997021;1655161109;1700;1;0;Rare;Standard;18;"Grand Blade of the Demigod";D2D2D2;1464331450;560
65997022;0;732;10;13;Uncommon;Standard;57;"Hammer of the Purist Champion";D2D2D2;1464317723;158
65997023;0;1898;22;5;Uncommon;Standard;62;"Набор «Hardened Hunter's Gear»";D2D2D2;1464311898;487
65997024;0;969;29;61;Rare;Standard;74;"Hood of Endless Intellect";D2D2D2;1464316663;1155
65997024;230139020;1300;9;6;Rare;Standard;74;"Hood of Endless Intellect";D2D2D2;1464348926;812
65997024;230157440;1300;1;3;Rare;Standard;74;"Hood of Endless Intellect";D2D2D2;1464310901;922
65997024;230180067;1300;2;2;Rare;Standard;74;"Hood of Endless Intellect";D2D2D2;1464353618;1162
65997024;536092222;1499;1;0;Rare;Standard;74;"Hood of Endless Intellect";D2D2D2;1464332565;1000
65997024;539917947;1200;1;2;Rare;Standard;74;"Hood of Endless Intellect";D2D2D2;1464353578;1259
65997024;1741657438;1935;1;0;Rare;Standard;74;"Hood of Endless Intellect";D2D2D2;1464327536;572
65997025;0;490;3;8;Common;Standard;62;"Makeshift Sword of the Reaper";D2D2D2;1464316865;235
65997025;673196212;267;1;0;Common;Standard;62;"Makeshift Sword of the Reaper";D2D2D2;1464338282;663
65997026;0;5158;7;11;Rare;Standard;1008;"Мега-убийства: Storm Spirit";D2D2D2;1464318867;1110
65997026;183537267;5200;1;1;Rare;Standard;1008;"Мега-убийства: Storm Spirit";D2D2D2;1464317315;974
65997026;1372320972;5200;1;0;Rare;Standard;1008;"Мега-убийства: Storm Spirit";D2D2D2;1464309844;1121
65997028;0;120;3;12;Common;Standard;10;"Radiant crystal bracer";D2D2D2;1464326290;1258
65997029;0;290;5;14;Common;Standard;10;"Radiant Crystal Crests";D2D2D2;1464318263;259
65997030;0;385;1;8;Common;Standard;10;"Radiant crystal crown";D2D2D2;1464314925;286
65997030;674188645;100;1;0;Common;Standard;10;"Radiant crystal crown";D2D2D2;1464356043;860
65997031;0;157;9;11;Common;Standard;10;"Radiant Crystal Pauldrons";D2D2D2;1464321972;478
65997032;0;120;6;8;Common;Standard;62;"Shuriken of the Reaper";D2D2D2;1464307278;1700
65997034;57939888;19900;1;0;Mythical;Standard;1000;"Sithil's Summer Key";D2D2D2;1464347819;919
65997036;0;11889;2;1;Rare;Standard;74;"Набор «Magus Magnus»";D2D2D2;1464317987;287
65997036;57944754;5700;1;6;Rare;Standard;74;"Набор «Magus Magnus»";D2D2D2;1464346703;1000
65997037;0;9100;1;0;Uncommon;Standard;30;"Набор «Traveling Tale-Teller»";D2D2D2;1464329607;359
65997037;57944754;5000;6;5;Uncommon;Standard;30;"Набор «Traveling Tale-Teller»";D2D2D2;1464345472;306
65997037;981519514;7325100;1;0;Uncommon;Standard;30;"Набор «Traveling Tale-Teller»";D2D2D2;1464333271;0
65997038;0;390;4;7;Common;Standard;18;"Weighted Claive";D2D2D2;1464325309;787
66003896;0;270;9;10;Uncommon;Standard;6;"Ice Crystal Bow";D2D2D2;1464321194;1989
66011551;0;540;4;11;Rare;Standard;18;"Demon Claive";D2D2D2;1464310152;533
67962441;0;797;11;29;Mythical;Standard;1008;"Комментатор: Pirate Captain";D2D2D2;1464309231;1009
67962441;647864428;9499;5;1;Mythical;Standard;1008;"Комментатор: Pirate Captain";D2D2D2;1464310863;85
67962442;0;1999;3;8;Rare;Standard;1008;"Мега-убийства: Pirate Captain";D2D2D2;1464339087;497
72420067;57949762;259350;23;15;Immortal;Elder;41;"Elder Timebreaker";476291;1464319448;1007
72420067;230145964;270000;1;0;Immortal;Elder;41;"Elder Timebreaker";476291;1464339974;1033
72420067;230158355;294000;1;0;Immortal;Elder;41;"Elder Timebreaker";476291;1464312709;850
72420067;230179015;369999;4;0;Immortal;Elder;41;"Elder Timebreaker";476291;1464316130;762
72420067;253034280;300000;1;0;Immortal;Elder;41;"Elder Timebreaker";476291;1464339974;930
72420067;256572748;320000;1;0;Immortal;Elder;41;"Elder Timebreaker";476291;1464339975;872
72420067;563189281;399900;1;0;Immortal;Elder;41;"Elder Timebreaker";476291;1464348331;767
72420067;674937654;300000;2;6;Immortal;Elder;41;"Elder Timebreaker";476291;1464350455;906
72420067;1175683324;281500;1;0;Immortal;Elder;41;"Elder Timebreaker";476291;1464340453;965
72420067;1568139901;330000;1;0;Immortal;Elder;41;"Elder Timebreaker";476291;1464339993;845
72420067;1568956117;304000;1;0;Immortal;Elder;41;"Elder Timebreaker";476291;1464319548;822
72420067;1589768664;304000;1;0;Immortal;Elder;41;"Elder Timebreaker";476291;1464320679;822
72420067;1601332962;304000;1;0;Immortal;Elder;41;"Elder Timebreaker";476291;1464317885;822
73337466;0;967;6;42;Rare;Standard;57;"Hood of the Hierophant";D2D2D2;1464338451;1254
73337467;0;150;9;11;Common;Standard;57;"Chestplate of the Hierophant";D2D2D2;1464313378;1307
73394196;0;159;2;8;Common;Standard;57;"Heavy Pauldrons of the Hierophant";D2D2D2;1464331157;950
73394196;673368913;200;1;0;Common;Standard;57;"Heavy Pauldrons of the Hierophant";D2D2D2;1464322691;755
73394197;0;226;8;23;Common;Standard;57;"Holy Words of the Hierophant";D2D2D2;1464307490;673
73394197;673285978;1500;1;0;Common;Standard;57;"Holy Words of the Hierophant";D2D2D2;1464308201;210
73394198;0;139;8;8;Common;Standard;57;"Bracers of the Hierophant";D2D2D2;1464311250;827
73632535;0;150;8;6;Common;Standard;70;"Armor of a Savage Age";D2D2D2;1464351414;787
73632536;0;220;6;3;Common;Standard;70;"Belt of a Savage Age";D2D2D2;1464352737;564
73632536;664753396;590;2;0;Common;Standard;70;"Belt of a Savage Age";D2D2D2;1464315763;186
73632537;0;113;7;33;Common;Standard;42;"Blade of Dead Kings";D2D2D2;1464319651;2000
73632537;57943523;700;1;2;Common;Standard;42;"Blade of Dead Kings";D2D2D2;1464329490;171
73632538;0;149;15;23;Common;Standard;4;Bloodletter;D2D2D2;1464308599;785
73632538;1730044289;182;1;1;Common;Standard;4;Bloodletter;D2D2D2;1464323985;1275
73632539;0;110;20;6;Common;Standard;4;"Bloodletter - Off-Hand";D2D2D2;1464336587;1927
73632540;0;100;5;11;Common;Standard;4;"Bonehunter Belt";D2D2D2;1464319659;1770
73632541;0;150;6;14;Common;Standard;4;"Bonehunter Bracers";D2D2D2;1464326314;513
73632542;0;161;7;22;Rare;Standard;4;"Bonehunter Skullguard";D2D2D2;1464307297;975
73632543;0;178;7;8;Uncommon;Standard;4;"Bonehunter Slicer";D2D2D2;1464320054;994
73632544;0;200;6;3;Uncommon;Standard;4;"Bonehunter Slicer - Off-Hand";D2D2D2;1464313499;805
73632545;0;175;9;11;Uncommon;Standard;4;"Bonehunter Spineguard";D2D2D2;1464313567;1126
73632546;0;199;6;8;Common;Standard;4;"Bonehunter Tuskguard";D2D2D2;1464311140;583
73632548;0;107;11;11;Common;Standard;70;"Bracer of a Savage Age";D2D2D2;1464318831;1131
73632549;0;680;1;14;Uncommon;Standard;8;"Carved Grin of the Trickster";D2D2D2;1464332243;1212
73632550;0;119;5;16;Common;Standard;76;"Dero's Staff of Sanity";D2D2D2;1464339937;1807
73632551;0;796;8;7;Uncommon;Standard;57;"Hammer of Hope";D2D2D2;1464309156;144
73632552;0;200;3;8;Common;Standard;29;Head-Ache;D2D2D2;1464317463;915
73632553;0;165;11;8;Uncommon;Standard;70;"Helm of a Savage Age";D2D2D2;1464326246;703
73632554;0;199;17;17;Common;Standard;70;"Iron Bear's Belt";D2D2D2;1464307214;1477
73632555;0;170;13;16;Common;Standard;70;"Iron Bear's Cutter";D2D2D2;1464317673;2176
73632556;0;448;15;57;Common;Standard;70;"Iron Bear's Plates";D2D2D2;1464320576;855
73632557;0;288;6;28;Common;Standard;70;"Iron Bear's Skullcap";D2D2D2;1464317743;1083
73632558;0;179;13;13;Common;Standard;12;"Legion's Wrath";D2D2D2;1464329187;1626
73632559;0;128;10;27;Common;Standard;62;"Master Assassin's Grim Cutter";D2D2D2;1464341536;602
73632560;0;127;5;16;Common;Standard;62;"Master Assassin's Mancatcher";D2D2D2;1464341547;1110
73632561;0;108;6;26;Uncommon;Standard;62;"Master Assassins Mask";D2D2D2;1464307153;806
73632561;622668187;216;1;1;Uncommon;Standard;62;"Master Assassins Mask";D2D2D2;1464315272;694
73632562;0;220;6;15;Common;Standard;62;"Master Assassins Shoulders";D2D2D2;1464320788;609
73632563;0;227;8;19;Common;Standard;62;"Master Assassin's Shuriken";D2D2D2;1464321013;410
73632564;0;1699;12;38;Uncommon;Standard;62;"Master Assassin's Tails";D2D2D2;1464315400;1021
73632564;622668187;1699;3;1;Uncommon;Standard;62;"Master Assassin's Tails";D2D2D2;1464314666;1283
73632565;0;130;2;29;Common;Standard;53;"Metal Horns";D2D2D2;1464305065;2046
73632565;57939888;1000;1;0;Common;Standard;53;"Metal Horns";D2D2D2;1464338380;396
73632566;0;2630;2;18;Rare;Standard;2;"Nightmare Blade";D2D2D2;1464327918;844
73632566;57939888;15000;1;0;Rare;Standard;2;"Nightmare Blade";D2D2D2;1464330234;159
73632567;0;100;8;8;Common;Standard;70;"Quills of the Ravager";D2D2D2;1464319403;990
73632567;230145964;900;2;0;Common;Standard;70;"Quills of the Ravager";D2D2D2;1464325743;110
73632568;0;1149;7;24;Uncommon;Standard;2;Reaver;D2D2D2;1464309353;1176
73632569;0;400;3;2;Uncommon;Standard;18;"Rhuis Tuning-Fork";D2D2D2;1464322109;1050
73632569;677454220;999;1;0;Uncommon;Standard;18;"Rhuis Tuning-Fork";D2D2D2;1464326916;765
73632571;0;699;3;5;Common;Standard;70;"Sash of the Ravager";D2D2D2;1464336499;159
73632572;0;2299;1;12;Uncommon;Standard;41;"Shard of the Rift";D2D2D2;1464338853;789
73632573;0;100;12;20;Uncommon;Standard;70;"Skull of the Ravager";D2D2D2;1464308916;1150
73632574;0;159;11;6;Common;Standard;70;"Spiked Bracers of the Ravager";D2D2D2;1464311318;962
73632574;627870542;189;1;0;Common;Standard;70;"Spiked Bracers of the Ravager";D2D2D2;1464351017;683
73632577;0;25000;1;0;Rare;Standard;4;"Набор «The Bonehunter»";D2D2D2;1464350988;68
73632577;57944754;2997;13;11;Rare;Standard;4;"Набор «The Bonehunter»";D2D2D2;1464309028;433
73632577;1011425867;25000;1;0;Rare;Standard;4;"Набор «The Bonehunter»";D2D2D2;1464342865;62
73632577;1727463621;4000;1;0;Rare;Standard;4;"Набор «The Bonehunter»";D2D2D2;1464342121;1000
73632577;1730405574;3500;1;0;Rare;Standard;4;"Набор «The Bonehunter»";D2D2D2;1464351182;401
73632578;0;12300;2;1;Uncommon;Standard;57;"Набор «The Hierophant's Protection»";D2D2D2;1464311731;76
73632578;57944754;2999;18;3;Uncommon;Standard;57;"Набор «The Hierophant's Protection»";D2D2D2;1464309086;341
73632580;0;2199;13;3;Rare;Standard;62;"Набор «The Master Assassin»";D2D2D2;1464305162;826
73632581;0;7900;182;1;Uncommon;Standard;70;"Набор «The Savage Age»";D2D2D2;1464314721;735
73632582;0;3199;12;2;Rare;Standard;70;"Набор «The Ursine Ravager»";D2D2D2;1464351039;479
73632583;0;237;7;7;Common;Standard;62;"Trap Jaw";D2D2D2;1464315459;831
75392630;0;593;11;5;Rare;Standard;84;"Champion's Belly Belt";D2D2D2;1464322934;992
75666445;0;298;10;15;Common;Standard;6;"Ice Burst Cloak";D2D2D2;1464316275;507
75666445;93973071;1499;1;0;Common;Standard;6;"Ice Burst Cloak";D2D2D2;1464329941;84
75666446;57943523;11100;2;0;Uncommon;Standard;1003;"Treasure Key";D2D2D2;1464345654;1685
75671246;0;667;6;9;Rare;Standard;8;"Mask of the Many-Sighted";D2D2D2;1464351075;927
75671952;0;178;11;4;Uncommon;Standard;80;"Shoulders of the Twelfth Day";D2D2D2;1464336594;1225
75672042;0;309;6;4;Mythical;Standard;78;"Vice of the West";D2D2D2;1464355259;1330
75672042;57939888;490;2;0;Mythical;Standard;78;"Vice of the West";D2D2D2;1464308658;908
75672303;0;2989;5;4;Rare;Standard;10;"Crown of the Comet's Tail";D2D2D2;1464319823;414
75673484;0;156;12;6;Mythical;Standard;78;"Flail of the Great Elder";D2D2D2;1464348948;2583
75673986;0;595;8;1;Rare;Standard;77;"Shoulder of the Noble";D2D2D2;1464326760;338
75673986;230139020;291;1;0;Rare;Standard;77;"Shoulder of the Noble";D2D2D2;1464329738;1320
